ID_Cliente,Ingreso_Mensual,DTI_Porcentaje,Antigüedad_Laboral_Meses,Puntualidad_Histórica,Default,Ingreso_Real,DTI_Estresado,Riesgo_2026
215,31847.307553596544,0.587791443229656,112,54.778469438331946,1,30254.942175916716,0.5995472720942492,Alto Riesgo (Rechazo)
216,42589.692204932675,0.5308738457358967,108,97.89575070411041,0,40460.20759468604,0.5414913226506146,Riesgo Controlado (Aprobado)
217,27271.747854624282,0.6733142175729607,49,55.549542410586014,1,25908.160461893065,0.68678050192442,Alto Riesgo (Rechazo)
218,32631.81393259991,0.11093954960581698,68,18.9815302972156,0,31000.223235969916,0.11315834059793332,Riesgo Controlado (Aprobado)
219,30146.364521708965,0.21746679141012765,29,58.218323009258974,0,28639.046295623517,0.2218161272383302,Riesgo Controlado (Aprobado)
220,35818.74139386322,0.10453772498688528,119,20.444057394954683,0,34027.80432417006,0.10662847948662299,Riesgo Controlado (Aprobado)
221,58146.58566673509,0.48848482849276176,87,51.970426289448426,0,55239.25638339833,0.498254525062617,Riesgo Controlado (Aprobado)
222,16327.348074082518,0.638818329369992,58,7.4042217912348,1,15510.98067037839,0.651594695957392,Alto Riesgo (Rechazo)
223,41862.60190374513,0.24608937794577956,66,60.548266921440465,0,39769.47180855787,0.25101116550469516,Riesgo Controlado (Aprobado)
224,18872.841288103482,0.656220726877784,74,51.67899391281582,1,17929.199223698306,0.6693451414153396,Alto Riesgo (Rechazo)
225,30280.681342105665,0.13616043417373652,44,74.0161368761463,0,28766.64727500038,0.13888364285721125,Riesgo Controlado (Aprobado)
226,45889.50596967366,0.6606616160833085,3,63.0700471158785,1,43595.030671189976,0.6738748484049747,Alto Riesgo (Rechazo)
227,35642.80019095463,0.3109736123437806,25,54.96062685307567,0,33860.66018140689,0.31719308459065626,Riesgo Controlado (Aprobado)
228,24222.552220706937,0.16085249706952992,26,68.97788492481212,0,23011.42460967159,0.16406954701092052,Alto Riesgo (Rechazo)
229,27846.962907400317,0.39152305551179534,45,14.394191357223086,0,26454.614762030298,0.3993535166220312,Riesgo Controlado (Aprobado)
230,41795.977489346755,0.25406594063230475,117,59.535966125860405,0,39706.17861487941,0.2591472594449509,Riesgo Controlado (Aprobado)
231,27696.333682828634,0.2709237411771537,106,17.211060282277767,0,26311.516998687202,0.27634221600069675,Riesgo Controlado (Aprobado)
232,37164.58589581975,0.28437397895577193,63,92.55222078518808,0,35306.35660102876,0.29006145853488735,Riesgo Controlado (Aprobado)
233,35455.71839903814,0.581815538699598,90,6.833410484560421,1,33682.93247908623,0.59345184947359,Alto Riesgo (Rechazo)
234,28483.99652394183,0.42349676600515274,105,43.03747496907933,0,27059.79669774474,0.4319667013252558,Riesgo Controlado (Aprobado)
235,56439.44089325325,0.2867846194936022,50,69.57974776554448,0,53617.468848590586,0.2925203118834742,Riesgo Controlado (Aprobado)
236,41339.190223180114,0.46620026998655106,49,45.80222116682587,0,39272.230712021104,0.4755242753862821,Riesgo Controlado (Aprobado)
237,14748.574133423928,0.5296904045339161,5,9.209525323290235,1,14011.145426752732,0.5402842126245945,Alto Riesgo (Rechazo)
238,36864.543147694276,0.26357440044012026,58,55.337901612670734,0,35021.31599030956,0.26884588844892265,Riesgo Controlado (Aprobado)
239,28382.13535231612,0.3481294609152109,14,64.16319088273545,0,26963.028584700314,0.35509205013351514,Riesgo Controlado (Aprobado)
240,43524.33334796224,0.17313165600216854,116,70.37923109905077,0,41348.116680564126,0.17659428912221192,Riesgo Controlado (Aprobado)
241,27074.792615672995,0.2086896097208082,29,37.32598144627589,0,25721.052984889346,0.21286340191522435,Riesgo Controlado (Aprobado)
242,33852.63558533101,0.5086707123789896,41,56.36599710287622,1,32160.00380606446,0.5188441266265694,Riesgo Controlado (Aprobado)
243,40049.87278980457,0.20886300861737617,100,45.06864749389131,0,38047.37915031434,0.21304026878972368,Riesgo Controlado (Aprobado)
244,43657.55194170121,0.41509803020023606,36,67.20560387522534,0,41474.67434461615,0.4233999908042408,Riesgo Controlado (Aprobado)
245,22997.035929442238,0.5254277570334596,41,58.35569673248185,1,21847.184132970124,0.5359363121741287,Alto Riesgo (Rechazo)
246,31654.987641590516,0.1641261538568463,100,52.57562195591349,0,30072.23825951099,0.16740867693398323,Riesgo Controlado (Aprobado)
247,30250.54688839044,0.44038733177734213,34,24.952436683824864,0,28738.019543970917,0.44919507841288897,Riesgo Controlado (Aprobado)
248,28466.70767426288,0.25393767022081826,86,0.20185177482339167,0,27043.372290549738,0.25901642362523464,Riesgo Controlado (Aprobado)
249,52654.54240281097,0.6777561251425478,5,17.408167531142926,1,50021.81528267042,0.6913112476453988,Alto Riesgo (Rechazo)
250,39049.817109609554,0.3901273880319548,67,11.706604142416865,0,37097.326254129075,0.3979299357925939,Riesgo Controlado (Aprobado)
251,22391.160456649548,0.5835955298650949,17,44.90847450109467,1,21271.60243381707,0.5952674404623968,Alto Riesgo (Rechazo)
252,44178.61947054776,0.4301359252937571,72,61.22581507618447,0,41969.68849702037,0.43873864379963223,Riesgo Controlado (Aprobado)
253,56221.561970126335,0.1260475197128915,112,21.308500868480817,0,53410.48387162002,0.12856847010714934,Riesgo Controlado (Aprobado)
254,45324.65260551147,0.47989082535641336,28,93.90570959671871,0,43058.41997523589,0.48948864186354163,Riesgo Controlado (Aprobado)
255,19806.300340459864,0.6708420053239942,76,0.6682129223887778,1,18815.98532343687,0.6842588454304741,Alto Riesgo (Rechazo)
256,30157.659271337485,0.46096709208779874,58,77.23010151653429,0,28649.776307770608,0.4701864339295547,Riesgo Controlado (Aprobado)
257,47669.11149186623,0.5915133156560741,46,62.52047695304422,0,45285.65591727292,0.6033435819691956,Alto Riesgo (Rechazo)
258,27923.305343812193,0.6305238780090446,115,37.35548010476819,1,26527.14007662158,0.6431343555692255,Alto Riesgo (Rechazo)
259,39438.19428146228,0.2368478631693595,16,5.048894441240792,0,37466.284567389164,0.24158482043274668,Riesgo Controlado (Aprobado)
260,42746.34053429337,0.227226903944936,108,62.74865717842793,0,40609.0235075787,0.23177144202383473,Riesgo Controlado (Aprobado)
261,25730.69528421917,0.466588593310595,95,38.56135128656481,0,24444.160520008212,0.4759203651768069,Alto Riesgo (Rechazo)
262,34404.746439382,0.34661708188402285,111,93.62671394132191,0,32684.509117412897,0.3535494235217033,Riesgo Controlado (Aprobado)
263,2587.3265993092755,0.6039167817200322,21,54.19900748897659,1,2457.9602693438114,0.6159951173544328,Alto Riesgo (Rechazo)
264,24756.1235866571,0.6400138740388066,67,93.96515112935082,0,23518.317407324244,0.6528141515195828,Alto Riesgo (Rechazo)
265,32474.318486068398,0.3120528275816309,68,22.04836934733041,0,30850.602561764976,0.3182938841332635,Riesgo Controlado (Aprobado)
266,22522.168180351506,0.24212233538468925,36,72.57259103641033,0,21396.05977133393,0.24696478209238304,Alto Riesgo (Rechazo)
267,51324.113039316355,0.5683153091463171,104,61.72490208487257,0,48757.90738735053,0.5796816153292434,Alto Riesgo (Rechazo)
268,20698.586220393674,0.26488362132888166,48,73.94082298313118,0,19663.65690937399,0.2701812937554593,Alto Riesgo (Rechazo)
269,30599.55513303016,0.593568591108207,12,21.466786397253678,1,29069.577376378653,0.6054399629303712,Alto Riesgo (Rechazo)
270,36307.40577286091,0.3542429521892577,33,66.49945162377738,0,34492.035484217864,0.36132781123304286,Riesgo Controlado (Aprobado)
271,49412.73289066115,0.5005299395748822,108,49.8040393056869,1,46942.096246128094,0.5105405383663799,Riesgo Controlado (Aprobado)
272,20641.378488205606,0.1573211883008009,85,74.28249749063163,0,19609.309563795327,0.16046761206681692,Alto Riesgo (Rechazo)
273,46631.637521549594,0.47431559480594376,52,32.704464415181775,0,44300.055645472115,0.48380190670206263,Riesgo Controlado (Aprobado)
274,35102.33061019587,0.37106060724233747,86,89.00570254652526,0,33347.21407968608,0.3784818193871842,Riesgo Controlado (Aprobado)
275,25184.91348952049,0.4519650779052845,50,8.430131461135037,0,23925.667815044464,0.4610043794633902,Alto Riesgo (Rechazo)
276,39621.034742632706,0.20080852464691806,2,80.7189318791188,1,37639.98300550107,0.20482469513985643,Riesgo Controlado (Aprobado)
277,36990.5969557347,0.5421242469665093,41,86.13196258150909,0,35141.06710794796,0.5529667319058394,Alto Riesgo (Rechazo)
278,28997.831228412055,0.6176782465259371,97,81.72523113668213,0,27547.93966699145,0.6300318114564558,Alto Riesgo (Rechazo)
279,35698.02084990019,0.23004388005446538,31,51.272639426177605,0,33913.11980740518,0.2346447576555547,Riesgo Controlado (Aprobado)
280,31146.8640313824,0.15742873331209703,108,43.83849800307613,0,29589.52082981328,0.16057730797833897,Riesgo Controlado (Aprobado)
281,36135.17345251248,0.11418315162780185,50,99.62622865248768,0,34328.41477988685,0.11646681466035788,Riesgo Controlado (Aprobado)
282,41621.306745210466,0.48518290026595956,112,22.917195121416214,0,39540.24140794994,0.49488655827127875,Riesgo Controlado (Aprobado)
283,50860.16816145352,0.4642564216532684,84,54.68759658760446,0,48317.15975338084,0.4735415500863338,Riesgo Controlado (Aprobado)
284,22621.845011731508,0.428018447628442,45,67.06755253823256,0,21490.752761144933,0.43657881658101083,Alto Riesgo (Rechazo)
285,56330.33374656267,0.23916825766958524,107,70.08676358614319,0,53513.817059234534,0.24395162282297694,Riesgo Controlado (Aprobado)
286,15479.122004774981,0.33454359754330876,20,20.40246657385787,0,14705.165904536232,0.34123446949417496,Alto Riesgo (Rechazo)
287,33482.14904964417,0.45668580111170387,43,65.39940923398012,0,31808.04159716196,0.46581951713393793,Riesgo Controlado (Aprobado)
288,40883.17206484576,0.3980601153155017,10,81.83695664813374,0,38839.01346160347,0.4060213176218117,Riesgo Controlado (Aprobado)
289,37809.918677350324,0.6926713121289323,102,5.001857682111222,1,35919.422743482806,0.706524738371511,Alto Riesgo (Rechazo)
290,28773.00480179406,0.1818638515340399,67,91.15212933253164,0,27334.354561704356,0.1855011285647207,Riesgo Controlado (Aprobado)
291,32918.77749642725,0.5170867324285563,114,2.950405514520593,1,31272.838621605883,0.5274284670771274,Riesgo Controlado (Aprobado)
292,30069.99065341167,0.3425912608625753,0,35.59710324883943,1,28566.491120741084,0.3494430860798268,Riesgo Controlado (Aprobado)
293,29106.352430557883,0.3569197689553688,91,1.5813196232962068,0,27651.03480902999,0.3640581643344762,Riesgo Controlado (Aprobado)
294,43496.020970210244,0.5305586593949058,62,7.7145168539581865,1,41321.21992169973,0.5411698325828039,Riesgo Controlado (Aprobado)
295,38570.15485965047,0.5154616907946218,23,91.1168285180079,0,36641.64711666795,0.5257709246105142,Riesgo Controlado (Aprobado)
296,28070.90404739346,0.6947535962213129,98,35.48608307461478,1,26667.358845023784,0.7086486681457392,Alto Riesgo (Rechazo)
297,43995.99875433251,0.17703657367247516,12,42.477153042505286,0,41796.198816615884,0.18057730514592465,Riesgo Controlado (Aprobado)
298,38072.99520876609,0.1624657896304998,110,21.53443813825526,0,36169.34544832779,0.1657151054231098,Riesgo Controlado (Aprobado)
299,43128.6211883896,0.5346032902772447,97,59.70957701867198,1,40972.19012897012,0.5452953560827897,Riesgo Controlado (Aprobado)
300,41296.28841923612,0.44703215020384546,10,59.480321467778964,0,39231.47399827431,0.4559727932079224,Riesgo Controlado (Aprobado)
301,26710.04989077928,0.26449639993588353,99,37.22003918252192,0,25374.547396240312,0.2697863279346012,Riesgo Controlado (Aprobado)
302,29398.189598030305,0.14765162139339197,50,33.30348718053984,0,27928.280118128787,0.15060465382125982,Riesgo Controlado (Aprobado)
303,42472.93605123262,0.15139494975785833,16,88.49643081805878,0,40349.28924867098,0.1544228487530155,Riesgo Controlado (Aprobado)
304,41103.70265433465,0.6365145247984709,98,38.328423964220136,1,39048.51752161792,0.6492448152944403,Alto Riesgo (Rechazo)
305,34790.98406035852,0.21512039483124573,81,49.35009921544082,0,33051.43485734059,0.21942280272787065,Riesgo Controlado (Aprobado)
306,36173.27383308782,0.29402293726931245,103,28.330476242493063,0,34364.610141433426,0.2999033960146987,Riesgo Controlado (Aprobado)
307,47776.648957884245,0.2359938413361928,85,78.67695033571273,0,45387.81650999003,0.24071371816291667,Riesgo Controlado (Aprobado)
308,29084.2861116417,0.3129977834991624,23,39.74481568990916,0,27630.071806059615,0.3192577391691457,Riesgo Controlado (Aprobado)
309,40470.97381170038,0.14165430564765602,18,51.36110465443245,0,38447.42512111536,0.14448739176060915,Riesgo Controlado (Aprobado)
310,32978.07347566106,0.4114358745449622,36,25.335717005966142,0,31329.169801878008,0.4196645920358615,Riesgo Controlado (Aprobado)
311,32823.1879677278,0.14056753815532894,102,98.76595923412518,0,31182.028569341404,0.1433788889184355,Riesgo Controlado (Aprobado)
312,45987.7685198719,0.5802139046934169,84,29.149574092372287,1,43688.3800938783,0.5918181827872853,Alto Riesgo (Rechazo)
313,43254.1634898803,0.2402272491462598,7,77.07425309055516,0,41091.45531538629,0.24503179412918502,Riesgo Controlado (Aprobado)
314,43135.096360006384,0.4240071487627064,27,42.74956503567592,0,40978.34154200606,0.4324872917379605,Riesgo Controlado (Aprobado)
315,48054.78807154329,0.6280474525368749,4,20.62174050841399,1,45652.048667966126,0.6406084015876123,Alto Riesgo (Rechazo)
316,35210.03841632759,0.4905264214283165,16,79.97187639648612,0,33449.53649551121,0.5003369498568828,Riesgo Controlado (Aprobado)
317,41819.52971294964,0.4197746719308012,100,33.36067890290432,0,39728.55322730215,0.4281701653694172,Riesgo Controlado (Aprobado)
318,31897.33243406544,0.29460025186922534,35,86.5193347397811,0,30302.465812362167,0.30049225690660986,Riesgo Controlado (Aprobado)
319,38241.66352488442,0.29980114783491874,117,91.5257184917823,0,36329.58034864019,0.3057971707916171,Riesgo Controlado (Aprobado)
320,33698.56945632315,0.5016921731189141,18,85.9823835391276,0,32013.640983506994,0.5117260165812925,Riesgo Controlado (Aprobado)
321,35969.95964992718,0.6964836167327004,63,3.500791480680565,1,34171.46166743082,0.7104132890673545,Alto Riesgo (Rechazo)
322,40951.57025436914,0.49710351390962715,90,78.73733450051056,0,38903.99174165068,0.5070455841878198,Riesgo Controlado (Aprobado)
323,26817.793167665273,0.4346700504220149,116,41.133946649914385,0,25476.90350928201,0.4433634514304552,Riesgo Controlado (Aprobado)
324,55923.8727568546,0.5383903061435477,97,87.37229201822251,0,53127.67911901187,0.5491581122664186,Riesgo Controlado (Aprobado)
325,24939.82618500298,0.3791233673702309,10,63.795426268473875,0,23692.83487575283,0.38670583471763553,Alto Riesgo (Rechazo)
326,22858.113872122678,0.13608540556047113,53,83.36431341439584,0,21715.208178516543,0.13880711367168055,Alto Riesgo (Rechazo)
327,46581.10873500068,0.43737808952674584,44,49.94317698668353,0,44252.05329825064,0.44612565131728077,Riesgo Controlado (Aprobado)
328,42916.62693962936,0.674575170703228,46,53.502550459893286,1,40770.79559264789,0.6880666741172926,Alto Riesgo (Rechazo)
329,41241.19817052155,0.2051817654145958,11,14.438763213366723,0,39179.138261995475,0.2092854007228877,Riesgo Controlado (Aprobado)
330,41283.4550926428,0.5140029344923994,117,78.39873586893555,0,39219.28233801066,0.5242829931822475,Riesgo Controlado (Aprobado)
331,34877.53227153085,0.2205602131954339,20,41.93896116669716,0,33133.6556579543,0.22497141745934257,Riesgo Controlado (Aprobado)
332,26027.456285141685,0.4214966106838488,117,50.00801182715826,0,24726.083470884598,0.4299265428975258,Alto Riesgo (Rechazo)
333,35758.045581937266,0.15800586978803177,10,78.50977140957076,0,33970.1433028404,0.1611659871837924,Riesgo Controlado (Aprobado)
334,28228.382884878883,0.3702225617549111,102,59.8845400079439,0,26816.96374063494,0.37762701299000934,Riesgo Controlado (Aprobado)
335,44751.197334177516,0.5536979973371476,91,20.109872744266745,1,42513.63746746864,0.5647719572838906,Alto Riesgo (Rechazo)
336,33529.42618497861,0.3085429145433892,4,59.023265915089276,1,31852.95487572968,0.314713772834257,Riesgo Controlado (Aprobado)
337,26745.028032074886,0.4989470346923308,80,40.76328579796558,0,25407.77663047114,0.5089259753861775,Riesgo Controlado (Aprobado)
338,31786.141583470067,0.5772699764738375,55,46.95255420438627,1,30196.834504296563,0.5888153760033142,Alto Riesgo (Rechazo)
339,39129.31454275624,0.6563066916876715,19,2.8311274402667785,1,37172.848815618425,0.669432825521425,Alto Riesgo (Rechazo)
340,29362.754471960252,0.24078524911327212,40,21.00293495162816,0,27894.616748362238,0.24560095409553756,Riesgo Controlado (Aprobado)
341,26777.796044335686,0.33958954948558484,45,28.103808138102828,0,25438.9062421189,0.34638134047529656,Riesgo Controlado (Aprobado)
342,37436.872114919126,0.19144960799825045,11,71.29600078588058,0,35565.02850917317,0.19527860015821547,Riesgo Controlado (Aprobado)
343,37449.665711087226,0.6954901012950251,69,1.1492473298115313,1,35577.18242553286,0.7093999033209256,Alto Riesgo (Rechazo)
344,29930.5682462887,0.6562005807545771,16,40.8777261229132,1,28434.039833974264,0.6693245923696687,Alto Riesgo (Rechazo)
345,30289.61694381677,0.42397427816833577,114,92.40268704257329,0,28775.13609662593,0.43245376373170247,Riesgo Controlado (Aprobado)
346,37320.499373576364,0.6052199766258527,18,11.188061654912385,1,35454.47440489754,0.6173243761583698,Alto Riesgo (Rechazo)
347,20519.156585026758,0.4125747863632253,25,51.642438821861106,0,19493.19875577542,0.42082628209048983,Alto Riesgo (Rechazo)
348,20925.362256234446,0.47415141280165585,47,78.65223823908471,0,19879.094143422724,0.483634441057689,Alto Riesgo (Rechazo)
349,27815.55778747564,0.15347465926960996,107,94.25313075201167,0,26424.779898101857,0.15654415245500217,Riesgo Controlado (Aprobado)
350,32865.52848288153,0.5531622522980847,107,74.67766395337179,0,31222.25205873745,0.5642254973440464,Alto Riesgo (Rechazo)
351,38109.07565598004,0.1766280901811409,51,72.05655486444061,0,36203.62187318104,0.18016065198476372,Riesgo Controlado (Aprobado)
352,49753.56216949552,0.595640578151517,95,82.64880901957625,0,47265.88406102074,0.6075533897145474,Alto Riesgo (Rechazo)
353,43576.596232020194,0.5692168526022315,69,44.62012209775437,1,41397.76642041918,0.5806011896542762,Alto Riesgo (Rechazo)
354,33400.61470036573,0.5252468186457858,54,80.58445326178331,0,31730.583965347443,0.5357517550187015,Riesgo Controlado (Aprobado)
355,34809.837920973114,0.12169622831485727,99,0.7964404745451126,0,33069.34602492446,0.12413015288115442,Riesgo Controlado (Aprobado)
356,24974.706353621914,0.2818770135671972,101,92.45610553768049,0,23725.971035940816,0.28751455383854113,Alto Riesgo (Rechazo)
357,34814.8686400761,0.25786754194650574,74,44.33065095171753,0,33074.12520807229,0.26302489278543584,Riesgo Controlado (Aprobado)
358,32113.413610798616,0.31608184448291143,32,55.338018786574764,0,30507.742930258682,0.3224034813725697,Riesgo Controlado (Aprobado)
359,38227.185603380894,0.15258564805830313,61,25.48822489148823,0,36315.82632321185,0.1556373610194692,Riesgo Controlado (Aprobado)
360,26727.69056447677,0.6621746938186376,87,74.25308328404215,0,25391.30603625293,0.6754181876950104,Alto Riesgo (Rechazo)
361,40193.465142411726,0.4322813444274257,22,7.663580647524881,0,38183.79188529114,0.44092697131597425,Riesgo Controlado (Aprobado)
362,50327.389130025775,0.2833145863948141,14,87.26358025468353,0,47811.01967352448,0.2889808781227104,Riesgo Controlado (Aprobado)
363,33912.39851543142,0.33818891024457004,26,82.81168290063428,0,32216.778589659847,0.3449526884494614,Riesgo Controlado (Aprobado)
364,39017.117220989414,0.36832152430290144,74,21.60601162447664,0,37066.26135993994,0.3756879547889595,Riesgo Controlado (Aprobado)
365,41901.43991711113,0.46035660001637035,63,80.93243982852624,0,39806.36792125557,0.46956373201669777,Riesgo Controlado (Aprobado)
366,30987.795281141636,0.4094076566178987,114,78.63577330614815,0,29438.405517084553,0.4175958097502567,Riesgo Controlado (Aprobado)
367,37240.92481810417,0.6516351839286504,113,63.2216597753949,0,35378.87857719896,0.6646678876072234,Alto Riesgo (Rechazo)
368,35125.92400781795,0.3981780897434981,80,37.352017689968754,0,33369.62780742705,0.40614165153836806,Riesgo Controlado (Aprobado)
369,35976.76098548832,0.6952948088939875,50,27.149875418186788,1,34177.9229362139,0.7092007050718673,Alto Riesgo (Rechazo)
370,27269.902161445334,0.6108549746470574,52,23.178359028935002,1,25906.407053373066,0.6230720741399985,Alto Riesgo (Rechazo)
371,35245.101742589424,0.22510630861440148,77,31.860896276360716,0,33482.84665545995,0.22960843478668952,Riesgo Controlado (Aprobado)
372,39979.9829124545,0.6583571287863497,90,90.35584434325304,0,37980.98376683177,0.6715242713620767,Alto Riesgo (Rechazo)
373,49511.43607795042,0.16981983873128564,81,7.764077598878128,0,47035.864274052896,0.17321623550591136,Riesgo Controlado (Aprobado)
374,44592.70826085207,0.5904698250947149,91,82.88712762529586,0,42363.07284780947,0.6022792215966092,Alto Riesgo (Rechazo)
375,56531.82457511556,0.32837397608594804,50,34.88900750418236,0,53705.23334635978,0.334941455607667,Riesgo Controlado (Aprobado)
376,27326.524371119507,0.6267845922670416,46,52.15993960113582,1,25960.19815256353,0.6393202841123825,Alto Riesgo (Rechazo)
377,43723.20636720678,0.6208340140644701,110,79.44856336484906,0,41537.04604884644,0.6332506943457595,Alto Riesgo (Rechazo)
378,36833.42005738352,0.5835552400705727,3,88.43765470229712,1,34991.749054514345,0.5952263448719841,Alto Riesgo (Rechazo)
379,56898.029332176724,0.5740182617842368,6,34.4781420072647,1,54053.12786556788,0.5854986270199215,Alto Riesgo (Rechazo)
380,26917.017146448485,0.28280748345882445,108,46.18434812751103,0,25571.16628912606,0.28846363312800094,Riesgo Controlado (Aprobado)
381,26602.78157819224,0.1485515698307513,34,41.45160648167923,0,25272.642499282625,0.15152260122736633,Riesgo Controlado (Aprobado)
382,29006.07354555978,0.34178810725909686,47,1.3251033503910548,0,27555.76986828179,0.3486238694042788,Riesgo Controlado (Aprobado)
383,13761.04275690193,0.2041147089919052,72,29.59428888586566,0,13072.990619056833,0.2081970031717433,Alto Riesgo (Rechazo)
384,29742.449783192387,0.5169706533414771,71,45.918923373256185,1,28255.327294032766,0.5273100664083066,Riesgo Controlado (Aprobado)
385,27408.67338446302,0.3076598359226713,115,41.10936088804398,0,26038.23971523987,0.31381303264112476,Riesgo Controlado (Aprobado)
386,36503.937864762076,0.6853661205159489,44,72.19292275156795,0,34678.74097152397,0.6990734429262679,Alto Riesgo (Rechazo)
387,38417.559757771596,0.4845832464071992,80,38.480361722110324,0,36496.68176988301,0.4942749113353432,Riesgo Controlado (Aprobado)
388,53761.708392158864,0.5934883381806165,80,48.937644897067024,1,51073.62297255092,0.6053581049442288,Alto Riesgo (Rechazo)
389,44504.2383818605,0.17951480364510908,112,42.96085921323633,0,42279.02646276748,0.18310509971801125,Riesgo Controlado (Aprobado)
390,29230.96344337597,0.6172086893635735,96,74.06261488943706,0,27769.41527120717,0.629552863150845,Alto Riesgo (Rechazo)
391,26015.85328651642,0.6536543143080366,95,86.29723989869625,0,24715.0606221906,0.6667274005941973,Alto Riesgo (Rechazo)
392,39919.191715065055,0.3922371512913615,71,53.18890790075142,0,37923.2321293118,0.4000818943171887,Riesgo Controlado (Aprobado)
393,21797.667929793577,0.4637517626505865,18,78.94321941951912,0,20707.784533303897,0.47302679790359825,Alto Riesgo (Rechazo)
394,53314.58765854353,0.5588858805417972,62,29.678668201985058,1,50648.85827561635,0.5700635981526332,Alto Riesgo (Rechazo)
395,46794.40120721287,0.20490317635624755,37,54.13696101572687,0,44454.68114685222,0.20900123988337252,Riesgo Controlado (Aprobado)
396,30308.24347895295,0.40153964587806545,66,34.52299536699724,0,28792.8313050053,0.40957043879562677,Riesgo Controlado (Aprobado)
397,17868.654709091225,0.3391978166633879,58,41.42009255718303,0,16975.221973636664,0.34598177299665567,Alto Riesgo (Rechazo)
398,48538.72374165413,0.18782439529734946,68,73.24138648126686,0,46111.78755457143,0.19158088320329644,Riesgo Controlado (Aprobado)
399,33854.60154747382,0.32052065337491886,12,88.16624823327128,0,32161.87147010013,0.32693106644241726,Riesgo Controlado (Aprobado)
400,47378.163119734614,0.14090338563129615,46,12.14953910877654,0,45009.25496374788,0.14372145334392208,Riesgo Controlado (Aprobado)
401,19055.72341205633,0.11548714416969219,109,63.46392564873805,0,18102.937241453514,0.11779688705308604,Alto Riesgo (Rechazo)
402,29006.249770462273,0.18109977349289366,60,58.21438075777985,0,27555.937281939157,0.18472176896275153,Riesgo Controlado (Aprobado)
403,35052.43699718183,0.6778690669535042,30,11.841503917593188,1,33299.81514732274,0.6914264482925744,Alto Riesgo (Rechazo)
404,35469.80593764742,0.42971772153701016,118,21.189433044010908,0,33696.315640765046,0.43831207596775035,Riesgo Controlado (Aprobado)
405,30499.345285207564,0.6794932966919319,79,31.100249473268025,1,28974.378020947184,0.6930831626257705,Alto Riesgo (Rechazo)
406,41228.499323474985,0.35949872699807917,113,16.693107081750146,0,39167.07435730124,0.36668870153804073,Riesgo Controlado (Aprobado)
407,24323.795706174056,0.28708967985115574,95,24.372948252434178,0,23107.605920865353,0.29283147344817884,Alto Riesgo (Rechazo)
408,33576.20514978706,0.4036851177041465,21,26.76007988617075,0,31897.394892297707,0.41175882005822945,Riesgo Controlado (Aprobado)
409,36202.95631711899,0.3637070131797461,92,33.56738330390596,0,34392.80850126304,0.370981153443341,Riesgo Controlado (Aprobado)
410,40144.38834058749,0.16339881055704636,85,74.9390452801159,0,38137.168923558114,0.1666667867681873,Riesgo Controlado (Aprobado)
411,42116.1487808889,0.4844957888141237,42,57.19122038506007,0,40010.341341844454,0.49418570459040617,Riesgo Controlado (Aprobado)
412,23753.57908162131,0.22962290950575975,66,98.62466719514015,0,22565.90012754024,0.23421536769587495,Alto Riesgo (Rechazo)
413,19658.858292643778,0.4717527729386978,53,41.4735826967471,0,18675.91537801159,0.48118782839747176,Alto Riesgo (Rechazo)
414,47776.76821898509,0.49012065543889205,9,75.3865073836925,0,45387.929808035835,0.4999230685476699,Riesgo Controlado (Aprobado)
415,38323.14011979592,0.19121491187718886,41,87.14684213765338,0,36406.98311380612,0.19503921011473266,Riesgo Controlado (Aprobado)
416,27515.134634434464,0.1368097762664009,63,67.8978493038042,0,26139.37790271274,0.13954597179172892,Riesgo Controlado (Aprobado)
417,50511.51975522523,0.5684569516410639,20,41.1864740417496,1,47985.94376746396,0.5798260906738852,Alto Riesgo (Rechazo)
418,36156.746342928585,0.3758802542615921,79,75.35946307457529,0,34348.90902578215,0.38339785934682397,Riesgo Controlado (Aprobado)
419,46792.97184063826,0.13489827730328546,75,20.366713777268487,0,44453.32324860634,0.13759624284935118,Riesgo Controlado (Aprobado)
420,35675.18481410109,0.6969197903018602,65,32.75521651801324,1,33891.42557339604,0.7108581861078974,Alto Riesgo (Rechazo)
421,55607.47924881987,0.13466833659782,40,54.66852550992888,0,52827.10528637888,0.1373617033297764,Riesgo Controlado (Aprobado)
422,52553.40842443204,0.5170211373151319,23,57.54093872861483,1,49925.738003210434,0.5273615600614345,Riesgo Controlado (Aprobado)
423,32510.358515209264,0.6902073551580481,34,2.2141475472629457,1,30884.8405894488,0.7040115022612091,Alto Riesgo (Rechazo)
424,44715.70950954355,0.24350806252955537,55,94.51141887560087,0,42479.924034066375,0.24837822378014648,Riesgo Controlado (Aprobado)
425,41453.759495851475,0.1853496212123177,29,69.662727121739,0,39381.0715210589,0.18905661363656406,Riesgo Controlado (Aprobado)
426,48686.31557532349,0.17283096365345735,56,49.57037502318911,0,46251.99979655731,0.1762875829265265,Riesgo Controlado (Aprobado)
427,25350.765394198956,0.28196508854055735,93,93.31272344083084,0,24083.227124489007,0.28760439031136853,Alto Riesgo (Rechazo)
428,41860.514599984395,0.160627486606388,46,43.90955652508285,0,39767.48886998517,0.16384003633851577,Riesgo Controlado (Aprobado)
429,45584.24486849588,0.5152968050164791,34,98.04355702703718,0,43305.032625071086,0.5256027411168087,Riesgo Controlado (Aprobado)
